Video_name,happy,angry,sad,surprise,disgust,fear,neutral,emotion_change,each_video_emotion_count,neutral_%
test_00000159.mp4,280,0,3,3,18,55,0,49,359,0
test_00000160.mp4,0,0,2,164,77,33,0,83,276,0
test_00000161.mp4,55,0,9,42,160,2,5,59,273,0.018315018
test_00000162.mp4,32,0,0,1,39,75,2,33,149,0.013422819
test_00000163.mp4,334,0,28,0,3,2,122,140,489,0.249488753
test_00000164.mp4,1,0,0,2,2,0,0,3,5,0
test_00000165.mp4,117,28,102,13,135,166,21,412,582,0.036082474
test_00000166.mp4,13,0,2,226,293,0,0,26,534,0
test_00000167.mp4,4,0,0,0,0,146,0,4,150,0
test_00000168.mp4,0,0,25,85,24,21,0,35,155,0
test_00000169.mp4,93,0,20,56,0,20,0,109,189,0
test_00000170.mp4,6,0,32,1,18,319,0,93,376,0
test_00000171.mp4,20,0,56,58,111,41,0,185,286,0
test_00000172.mp4,3,0,13,86,12,91,2,79,207,0.009661836
test_00000173.mp4,58,0,209,4,27,57,42,197,397,0.105793451
test_00000174.mp4,23,6,0,35,9,3,3,31,79,0.037974684
test_00000175.mp4,53,0,5,0,4,27,0,35,89,0
test_00000176.mp4,7,0,4,65,124,354,0,284,554,0
test_00000177.mp4,133,0,8,0,8,0,12,40,161,0.074534161
test_00000178.mp4,4,0,7,37,17,77,7,50,149,0.046979866
test_00000179.mp4,51,0,0,5,136,5,3,49,200,0.015
test_00000180.mp4,17,5,1,4,175,16,1,53,219,0.00456621
test_00000181.mp4,3,1,25,16,32,5,5,49,87,0.057471264
test_00000182.mp4,0,0,0,0,0,3,0,0,3,0
test_00000183.mp4,119,0,6,6,40,4,0,62,175,0
test_00000184.mp4,108,8,14,291,676,59,14,713,1170,0.011965812
test_00000185.mp4,187,30,1,1,3,85,0,60,307,0
test_00000186.mp4,5,0,5,9,412,61,2,143,494,0.004048583
test_00000187.mp4,28,0,0,0,24,38,0,38,90,0
test_00000188.mp4,0,0,0,0,0,0,0,0,0,0
test_00000189.mp4,0,2,6,3,6,2,0,13,19,0
test_00000190.mp4,219,0,0,15,107,0,0,91,341,0
test_00000191.mp4,17,0,12,71,43,66,1,97,210,0.004761905
test_00000192.mp4,19,0,1,173,1,1,0,13,195,0
test_00000193.mp4,21,0,11,128,319,331,19,477,829,0.02291918
test_00000194.mp4,150,0,8,9,25,20,0,53,212,0
test_00000195.mp4,2,0,0,0,14,140,0,22,156,0
test_00000196.mp4,10,0,20,58,5,5,1,42,99,0.01010101
test_00000197.mp4,11,0,2,0,1,4,3,7,21,0.142857143
test_00000198.mp4,39,0,49,18,6,56,0,68,168,0
test_00000199.mp4,85,3,0,92,1,15,0,35,196,0
test_00000200.mp4,46,0,1,0,9,8,0,18,64,0
test_00000201.mp4,12,0,1,87,82,98,0,85,280,0
test_00000202.mp4,15,0,2,76,2,58,3,55,156,0.019230769
test_00000203.mp4,0,0,0,15,13,1,0,5,29,0
test_00000204.mp4,0,0,0,0,0,0,0,0,0,0
test_00000205.mp4,233,0,2,1,104,5,0,206,345,0
test_00000206.mp4,256,1,33,6,21,144,0,121,461,0
test_00000207.mp4,182,3,21,16,63,28,0,90,313,0
test_00000208.mp4,4,0,0,14,112,4,0,24,134,0
test_00000209.mp4,125,0,2,33,2,263,0,66,425,0
test_00000210.mp4,0,0,14,0,5,0,0,7,19,0
test_00000211.mp4,5,0,10,47,12,81,6,65,161,0.037267081
test_00000212.mp4,117,0,2,44,79,39,0,116,281,0
test_00000213.mp4,285,0,0,15,114,33,1,127,448,0.002232143
test_00000214.mp4,6,0,3,38,16,8,6,38,77,0.077922078
test_00000215.mp4,3,1,3,98,19,19,19,28,162,0.117283951
test_00000216.mp4,1,0,1,32,0,138,0,11,172,0
test_00000217.mp4,1,0,0,0,0,1,0,1,2,0
test_00000218.mp4,0,0,7,90,6,25,10,39,138,0.072463768
test_00000219.mp4,0,0,0,0,12,16,0,6,28,0
test_00000220.mp4,5,0,21,32,2,44,2,65,106,0.018867925
test_00000221.mp4,92,41,0,0,227,11,0,59,371,0
test_00000222.mp4,63,0,15,58,105,19,10,165,270,0.037037037
test_00000223.mp4,33,37,120,4,14,15,0,100,223,0
test_00000224.mp4,33,0,45,2,61,54,1,61,196,0.005102041
test_00000225.mp4,1,0,1,7,0,7,0,9,16,0
test_00000226.mp4,16,0,71,7,134,58,2,95,288,0.006944444
test_00000227.mp4,5,0,0,5,24,118,0,33,152,0
test_00000228.mp4,3,0,7,3,0,193,0,17,206,0
test_00000229.mp4,0,0,0,0,0,0,0,0,0,0
test_00000230.mp4,158,0,0,0,9,17,0,35,184,0
test_00000231.mp4,28,0,1,17,29,113,0,53,188,0
test_00000232.mp4,0,0,124,12,0,152,0,34,288,0
test_00000233.mp4,8,0,46,77,29,13,6,151,179,0.033519553
test_00000234.mp4,107,7,0,12,68,72,1,70,267,0.003745318
test_00000235.mp4,4,0,0,0,79,40,0,37,123,0
test_00000236.mp4,7,0,15,41,4,36,78,51,181,0.430939227
test_00000237.mp4,10,0,4,111,70,3,4,94,202,0.01980198
test_00000238.mp4,0,0,1,12,23,8,0,13,44,0
test_00000239.mp4,3,0,2,138,5,159,0,48,307,0
test_00000240.mp4,97,0,3,22,11,31,0,30,164,0
test_00000241.mp4,18,0,4,76,125,46,0,149,269,0
test_00000242.mp4,0,1,16,399,113,24,14,310,567,0.024691358
test_00000243.mp4,6,0,12,20,70,32,5,31,145,0.034482759
test_00000244.mp4,4,0,22,25,10,56,2,59,119,0.016806723
test_00000245.mp4,0,0,98,17,1,11,0,41,127,0
test_00000246.mp4,113,83,11,254,23,14,1,483,499,0.002004008
test_00000247.mp4,207,0,72,116,63,98,2,448,558,0.003584229
test_00000248.mp4,0,0,0,21,10,0,2,10,33,0.060606061
test_00000249.mp4,26,14,21,178,444,25,24,454,732,0.032786885
test_00000250.mp4,0,0,0,0,0,0,0,0,0,0
test_00000251.mp4,108,0,6,0,2,10,0,19,126,0
test_00000252.mp4,98,0,0,0,48,187,0,82,333,0
test_00000253.mp4,2,3,0,22,5,4,0,18,36,0
test_00000254.mp4,35,9,10,85,10,60,0,33,209,0
test_00000255.mp4,3,0,13,413,270,46,8,415,753,0.01062417
test_00000256.mp4,4,0,7,3,463,1,31,49,509,0.060903733
test_00000257.mp4,36,0,0,4,108,2,0,30,150,0
test_00000258.mp4,5,0,0,0,0,221,0,10,226,0
test_00000259.mp4,105,0,10,6,46,8,0,55,175,0
test_00000260.mp4,154,0,0,39,133,9,1,94,336,0.00297619
test_00000261.mp4,67,4,29,357,24,47,20,296,548,0.03649635
test_00000262.mp4,11,0,13,3,14,44,18,43,103,0.174757282
test_00000263.mp4,45,1,18,14,1,68,0,45,147,0
test_00000264.mp4,0,0,85,0,0,22,0,18,107,0
test_00000265.mp4,4,0,8,100,101,9,28,59,250,0.112
test_00000266.mp4,74,0,9,39,21,51,2,64,196,0.010204082
test_00000267.mp4,0,0,5,141,0,2,7,11,155,0.04516129
test_00000268.mp4,14,0,12,167,31,44,1,114,269,0.003717472
test_00000269.mp4,3,0,1,0,7,28,0,13,39,0
test_00000270.mp4,43,1,43,68,245,77,0,375,477,0
test_00000271.mp4,66,0,18,18,13,143,22,111,280,0.078571429
test_00000272.mp4,0,0,1,1,7,7,0,7,16,0
test_00000273.mp4,15,0,45,0,66,31,3,75,160,0.01875
test_00000274.mp4,0,0,21,472,51,1,0,92,545,0
test_00000275.mp4,227,0,35,27,152,81,17,175,539,0.031539889
test_00000276.mp4,1,4,1,53,0,3,0,12,62,0
test_00000277.mp4,72,0,2,27,12,7,0,30,120,0
test_00000278.mp4,1,0,21,9,20,48,2,43,101,0.01980198
test_00000279.mp4,43,0,14,12,18,58,0,55,145,0
test_00000280.mp4,11,0,7,133,91,13,0,96,255,0
test_00000281.mp4,0,0,0,307,41,4,0,27,352,0
test_00000282.mp4,1,0,1,0,1,6,5,8,14,0.357142857
test_00000283.mp4,60,0,20,8,1,82,1,55,172,0.005813953
test_00000284.mp4,289,0,77,110,55,57,3,463,591,0.005076142
test_00000285.mp4,7,0,62,1,147,29,11,183,257,0.042801556
test_00000286.mp4,19,0,10,51,54,24,0,94,158,0
test_00000287.mp4,5,0,3,42,117,251,2,244,420,0.004761905
test_00000288.mp4,0,0,5,32,65,2,25,42,129,0.19379845
test_00000289.mp4,95,0,42,51,231,259,0,552,678,0
test_00000290.mp4,5,0,26,13,17,78,1,34,140,0.007142857
test_00000291.mp4,16,0,20,155,33,11,2,66,237,0.008438819
test_00000292.mp4,24,0,0,118,8,13,1,29,164,0.006097561
test_00000293.mp4,0,0,0,21,100,0,3,17,124,0.024193548
test_00000294.mp4,0,0,0,0,0,0,1,0,1,1
test_00000295.mp4,0,0,0,167,17,0,0,12,184,0
test_00000296.mp4,1,0,2,0,0,37,0,3,40,0
test_00000297.mp4,73,1,30,3,53,28,12,90,200,0.06
test_00000298.mp4,2,0,4,120,0,34,4,23,164,0.024390244
test_00000299.mp4,5,0,61,161,112,1,15,163,355,0.042253521
test_00000300.mp4,0,0,60,17,246,43,64,103,430,0.148837209
test_00000301.mp4,14,0,2,265,14,28,0,75,323,0
test_00000302.mp4,6,0,8,5,65,415,0,141,499,0
test_00000303.mp4,77,0,10,8,11,257,0,88,363,0
test_00000304.mp4,71,2,11,0,214,166,0,144,464,0
test_00000305.mp4,51,0,0,0,10,85,0,57,146,0
test_00000306.mp4,5,0,12,19,0,38,13,42,87,0.149425287
test_00000307.mp4,50,0,65,0,17,4,18,44,154,0.116883117
test_00000308.mp4,10,68,24,185,53,8,18,337,366,0.049180328
test_00000309.mp4,3,0,0,12,0,0,0,6,15,0
test_00000310.mp4,141,7,3,1,322,31,0,141,505,0
test_00000311.mp4,39,0,4,13,101,7,17,53,181,0.093922652
test_00000312.mp4,149,2,16,36,59,10,45,137,317,0.141955836
test_00000313.mp4,5,0,33,172,71,99,17,123,397,0.042821159
test_00000314.mp4,5,1,10,29,81,55,6,55,187,0.032085561
test_00000315.mp4,0,0,1,0,0,0,0,0,1,0
test_00000316.mp4,9,0,5,465,40,27,0,70,546,0
test_00000317.mp4,10,0,0,46,112,0,82,57,250,0.328
test_00000318.mp4,106,0,0,0,47,4,0,38,157,0
test_00000319.mp4,146,0,0,10,36,160,0,89,352,0
test_00000320.mp4,22,5,25,75,190,177,6,460,500,0.012
test_00000321.mp4,1,0,8,218,14,18,0,42,259,0
test_00000322.mp4,2,0,11,2,32,1,10,34,58,0.172413793
test_00000323.mp4,76,0,32,3,18,29,1,90,159,0.006289308
test_00000324.mp4,72,0,129,65,4,142,0,191,412,0
test_00000325.mp4,15,1,0,0,0,0,0,2,16,0
test_00000326.mp4,218,0,0,49,0,1,0,16,268,0
test_00000327.mp4,112,0,0,0,74,12,13,74,211,0.061611374
test_00000328.mp4,30,408,71,47,398,14,6,778,974,0.006160164
test_00000329.mp4,56,0,1,39,4,59,0,53,159,0
test_00000330.mp4,0,0,0,307,21,5,1,32,334,0.002994012
test_00000331.mp4,3,0,8,85,3,202,2,39,303,0.00660066
test_00000332.mp4,0,0,2,13,38,198,1,69,252,0.003968254
test_00000333.mp4,5,0,34,63,9,96,1,78,208,0.004807692
test_00000334.mp4,40,0,14,9,21,0,0,30,84,0
test_00000335.mp4,91,4,2,9,1,101,0,56,208,0
test_00000336.mp4,2,6,40,0,9,93,6,42,156,0.038461538
test_00000337.mp4,0,0,1,0,0,1,0,1,2,0
test_00000338.mp4,6,0,11,221,31,234,5,110,508,0.00984252
test_00000339.mp4,84,18,29,0,242,152,3,138,528,0.005681818
test_00000340.mp4,3,0,8,47,43,315,0,121,416,0
test_00000341.mp4,0,0,1,7,2,12,3,11,25,0.12
test_00000342.mp4,92,0,12,132,144,153,0,308,533,0
test_00000343.mp4,185,0,12,28,92,100,0,196,417,0
test_00000344.mp4,18,0,0,0,4,22,0,13,44,0
test_00000345.mp4,0,8,30,59,233,1,0,87,331,0
test_00000346.mp4,11,0,10,68,39,69,0,56,197,0
test_00000347.mp4,0,0,1,38,13,5,0,13,57,0
test_00000348.mp4,0,0,1,89,87,17,56,42,250,0.224
test_00000349.mp4,104,0,14,0,100,1,18,97,237,0.075949367
test_00000350.mp4,20,4,1,49,102,13,0,70,189,0
test_00000351.mp4,8,0,57,5,9,24,7,44,110,0.063636364
test_00000352.mp4,75,0,21,45,5,13,29,53,188,0.154255319
test_00000353.mp4,121,0,6,4,584,377,0,804,1092,0
test_00000354.mp4,4,0,9,219,76,24,13,167,345,0.037681159
test_00000355.mp4,62,0,9,3,39,11,0,45,124,0
test_00000356.mp4,166,0,0,0,1,58,1,30,226,0.004424779
test_00000357.mp4,14,0,8,68,61,93,1,67,245,0.004081633
test_00000358.mp4,4,0,4,320,77,66,7,147,478,0.014644351
test_00000359.mp4,54,0,3,1,36,5,5,52,104,0.048076923
test_00000360.mp4,96,1,3,59,33,18,4,66,214,0.018691589
test_00000361.mp4,125,0,0,26,7,136,0,46,294,0
test_00000362.mp4,0,0,0,40,0,4,0,6,44,0
test_00000363.mp4,135,0,0,0,2,42,0,7,179,0
test_00000364.mp4,1,1,3,0,50,12,8,24,75,0.106666667
test_00000365.mp4,13,24,5,399,113,103,4,370,661,0.006051437
test_00000366.mp4,0,0,2,1,297,1,9,26,310,0.029032258
test_00000367.mp4,3,0,0,1,0,0,0,1,4,0
test_00000368.mp4,118,0,0,5,31,0,2,38,156,0.012820513
test_00000369.mp4,168,0,0,2,87,80,0,246,337,0
test_00000370.mp4,15,0,7,28,0,4,0,19,54,0
test_00000371.mp4,4,1,32,19,63,44,5,52,168,0.029761905
test_00000372.mp4,40,0,1,52,57,7,0,57,157,0
test_00000373.mp4,16,0,1,0,0,219,0,21,236,0
test_00000374.mp4,183,0,12,172,176,92,3,566,638,0.004702194
test_00000375.mp4,1,0,1,7,4,1,0,9,14,0
test_00000376.mp4,96,4,34,68,5,112,1,120,320,0.003125
test_00000377.mp4,4,0,21,98,55,5,6,58,189,0.031746032
test_00000378.mp4,4,0,1,0,226,1,0,12,232,0
test_00000379.mp4,86,47,1,3,27,89,0,67,253,0
test_00000380.mp4,2,0,0,489,75,3,0,50,569,0
test_00000381.mp4,94,7,100,108,64,136,0,118,509,0
test_00000382.mp4,0,0,26,32,10,31,0,24,99,0
test_00000383.mp4,0,0,0,19,0,1,0,2,20,0
test_00000384.mp4,0,0,0,1,0,0,0,0,1,0
test_00000385.mp4,255,0,2,2,61,28,0,88,348,0
test_00000386.mp4,0,0,0,1,64,2,8,8,75,0.106666667
test_00000387.mp4,230,0,11,224,4,24,5,360,498,0.010040161
test_00000388.mp4,10,8,26,23,6,30,0,42,103,0
test_00000389.mp4,125,0,5,0,50,17,1,74,198,0.005050505
test_00000390.mp4,1,0,0,0,0,0,0,0,1,0
test_00000391.mp4,19,0,1,0,1,0,0,4,21,0
test_00000392.mp4,7,0,29,89,8,13,83,65,229,0.362445415
test_00000393.mp4,27,0,0,0,16,109,0,43,152,0
test_00000394.mp4,208,1,31,0,1,7,99,107,347,0.285302594
test_00000395.mp4,97,14,0,15,196,35,0,53,357,0
test_00000396.mp4,13,0,3,75,65,10,4,75,170,0.023529412
test_00000397.mp4,0,0,0,0,8,0,0,0,8,0
test_00000398.mp4,0,0,0,182,26,2,0,31,210,0
test_00000399.mp4,119,0,14,0,1,3,26,53,163,0.159509202
test_00000400.mp4,6,0,3,18,0,12,0,12,39,0
test_00000401.mp4,11,0,21,50,2,24,2,53,110,0.018181818
test_00000402.mp4,190,3,40,176,2,86,0,80,497,0
test_00000403.mp4,13,0,6,0,57,74,1,51,151,0.006622517
test_00000404.mp4,41,0,0,5,101,3,0,34,150,0
test_00000405.mp4,79,3,4,183,26,119,1,77,415,0.002409639
test_00000406.mp4,11,3,8,141,63,33,55,224,314,0.175159236
test_00000407.mp4,14,0,0,168,53,0,0,22,235,0
test_00000408.mp4,0,0,5,0,0,4,0,3,9,0
test_00000409.mp4,32,0,0,0,158,148,0,67,338,0
test_00000410.mp4,19,0,4,0,0,170,3,32,196,0.015306122
test_00000411.mp4,0,0,2,175,401,5,0,61,583,0
test_00000412.mp4,4,0,17,104,61,218,26,96,430,0.060465116
test_00000413.mp4,3,0,47,8,50,99,7,78,214,0.03271028
test_00000414.mp4,74,0,53,0,28,16,0,71,171,0
test_00000415.mp4,4,0,0,171,0,70,0,23,245,0
test_00000416.mp4,13,0,1,13,39,5,0,28,71,0
test_00000417.mp4,15,0,4,286,0,12,0,54,317,0
test_00000418.mp4,74,4,13,4,32,208,0,69,335,0
test_00000419.mp4,1,0,3,53,119,10,19,67,205,0.092682927
test_00000420.mp4,212,0,65,0,11,4,137,157,429,0.319347319
test_00000421.mp4,1,0,3,30,0,53,1,17,88,0.011363636
test_00000422.mp4,37,0,0,0,0,127,0,34,164,0
test_00000423.mp4,12,0,7,83,276,3,41,52,422,0.097156398
test_00000424.mp4,15,0,4,164,21,62,2,92,268,0.007462687
test_00000425.mp4,0,0,0,301,0,0,0,0,301,0
test_00000426.mp4,0,0,10,4,1,25,0,18,40,0
test_00000427.mp4,20,0,85,202,65,119,26,352,517,0.050290135
test_00000428.mp4,0,0,5,0,0,1,0,2,6,0
test_00000429.mp4,96,26,40,96,87,60,2,311,407,0.004914005
test_00000430.mp4,79,0,0,0,10,62,0,74,151,0
test_00000431.mp4,198,1,17,250,372,88,0,586,926,0
test_00000432.mp4,24,0,14,263,23,193,2,147,519,0.003853565
test_00000433.mp4,14,0,0,81,19,82,0,82,196,0
test_00000434.mp4,72,0,56,590,448,79,32,987,1277,0.025058731
test_00000435.mp4,164,0,84,132,18,349,0,366,747,0
test_00000436.mp4,75,0,2,152,2,27,0,40,258,0
test_00000437.mp4,3,0,0,170,2,0,0,10,175,0
test_00000438.mp4,12,0,27,34,4,49,5,73,131,0.038167939
